track_number,explicit,artist_popularity,album_total_tracks,track_duration_min,artist_followers_log,is_album,is_compilation,is_single,track_artist_ratio,dur_Short,dur_Medium,dur_Long,is_collaboration,release_month,Is_Top_50
8,1,1.23543842,0.161111111,0.73776908,1.158546698,1,0,0,-0.148061629,0,0,1,0,11,
6,1,1.184534454,0.161111111,1,1.158336382,1,0,0,-0.189873645,0,0,1,0,11,
2,0,1.184534454,0.161111111,0.951076321,1.158336382,1,0,0,-0.04807665,0,0,1,0,11,
8,1,1.23543842,0.161111111,1,1.158546698,1,0,0,-0.080084371,0,0,1,1,11,
1,1,1.184534454,0.161111111,1,1.158336382,1,0,0,-0.04807665,0,0,1,0,11,
2,0,1.184534454,0.161111111,0.802348337,1.158444096,1,0,0,-0.118975148,0,0,1,0,11,
8,0,1.184534454,0.161111111,1,1.158336382,1,0,0,-0.189873645,0,0,1,0,11,
5,0,1.23543842,0.161111111,0.684931507,1.158665988,1,0,0,0.055870146,0,0,1,0,11,
6,1,1.184534454,0.161111111,1,1.158444096,1,0,0,0.129169595,0,0,1,0,11,
7,0,1.184534454,0.161111111,1,1.158336382,1,0,0,-0.260772143,0,0,1,0,11,
9,0,1.23543842,0.161111111,1,1.158546698,1,0,0,-0.080084371,0,0,1,0,11,
4,1,1.184534454,0.161111111,1,1.158444096,1,0,0,0.519111333,0,0,1,0,11,
6,1,1.23543842,0.161111111,1,1.158546698,1,0,0,0.123847404,0,0,1,1,11,
4,1,1.184534454,0.161111111,1,1.158444096,1,0,0,0.022821848,0,0,1,0,11,
3,0,1.23543842,0.161111111,1,1.158546698,1,0,0,-0.148061629,0,0,1,0,11,
10,0,1.23543842,0.161111111,1,1.158665988,1,0,0,0.089858775,0,0,1,0,11,
10,1,1.184534454,0.161111111,0.82778865,1.158444096,1,0,0,0.270966591,0,0,1,0,11,
10,0,1.184534454,0.161111111,0.919765166,1.158336382,1,0,0,0.164618844,0,0,1,0,11,
2,0,1.184534454,0.161111111,0.659491194,1.158336382,1,0,0,-0.012627401,0,1,0,0,11,
5,1,1.184534454,0.161111111,1,1.158336382,1,0,0,0.093720346,0,0,1,0,11,
4,1,1.23543842,0.161111111,1,1.158546698,1,0,0,-0.114073,0,0,1,0,11,
3,1,0.930014625,0.122222222,0.835616438,0.918692417,1,0,0,-0.061233913,0,0,1,0,11,
11,0,0.930014625,0.122222222,0.851272016,0.918692417,1,0,0,0.570876424,0,0,1,0,11,
3,0,0.675494796,0.105555556,0.700587084,0.841477075,1,0,0,1.158955173,0,0,1,0,11,
1,0,0.675494796,0.105555556,0.637964775,0.841497511,1,0,0,1.283281312,0,1,0,0,11,
2,0,-1.666087632,0.088888889,1,-2.027813803,1,0,0,0.286214059,0,0,1,0,11,
2,0,-0.138968657,0.105555556,0.810176125,0.11260047,1,0,0,14.91362353,0,0,1,0,11,
11,1,0.217359104,0.083333333,0.630136986,0.094366283,1,0,0,-10.11447805,0,1,0,0,11,
17,0,-0.698912281,0.133333333,0.39334638,-1.014463397,1,0,0,0.261723022,0,1,0,0,10,
1,0,-0.698912281,0.133333333,0.594911937,-1.014601088,1,0,0,0.201642589,0,1,0,0,10,
20,0,-0.698912281,0.133333333,0.217221135,-1.014601088,1,0,0,1.34317081,1,0,0,0,10,
11,0,-1.513375734,0.055555556,0.589041096,-1.447181694,1,0,0,-0.15659555,0,1,0,0,10,
8,0,0.726398762,0.077777778,0.749510763,0.6703883,1,0,0,1.366773312,0,0,1,1,10,
3,0,0.726398762,0.077777778,0.659491194,0.6703883,1,0,0,1.655807631,0,1,0,0,10,
10,0,0.726398762,0.077777778,0.679060665,0.6703883,1,0,0,1.424580176,0,0,1,1,10,
15,0,0.726398762,0.077777778,0.794520548,0.6703883,1,0,0,0.904318401,0,0,1,1,10,
4,0,0.726398762,0.077777778,0.688845401,0.670393147,1,0,0,-2.853127753,0,0,1,1,10,
10,0,1.540862215,0.116666667,0.960861057,1.236335443,1,0,0,-0.11871344,0,0,1,0,10,
13,0,1.540862215,0.116666667,0.769080235,1.236127237,1,0,0,-0.227719591,0,0,1,0,10,
17,0,1.540862215,0.116666667,0.919765166,1.236027391,1,0,0,-0.227719591,0,0,1,0,10,
3,0,1.540862215,0.116666667,0.776908023,1.236224006,1,0,0,-0.173216516,0,0,1,0,10,
20,0,1.540862215,0.116666667,0.767123288,1.236027391,1,0,0,-0.391228818,0,0,1,0,10,
8,0,1.540862215,0.116666667,0.614481409,1.236224006,1,0,0,-1.426787255,0,1,0,0,10,
16,0,1.540862215,0.172222222,0.614481409,1.236224006,1,0,0,0.453568854,0,1,0,0,10,
8,0,1.540862215,0.116666667,0.614481409,1.236027391,1,0,0,0.153801938,0,1,0,0,10,
6,0,1.540862215,0.116666667,0.741682975,1.236224006,1,0,0,-1.426787255,0,0,1,0,10,
12,0,1.540862215,0.172222222,0.741682975,1.236224006,1,0,0,0.317311165,0,0,1,0,10,
6,0,1.540862215,0.116666667,0.741682975,1.236224006,1,0,0,0.181053476,0,0,1,0,10,
5,0,1.540862215,0.116666667,1,1.236027391,1,0,0,0.099298863,0,0,1,0,10,
16,0,1.540862215,0.116666667,0.767123288,1.236027391,1,0,0,-0.091461902,0,0,1,0,10,
2,0,1.540862215,0.116666667,0.712328767,1.236224006,1,0,0,0.1265504,0,0,1,0,10,
21,0,1.540862215,0.116666667,0.726027397,1.236027391,1,0,0,-0.309474205,0,0,1,0,10,
12,0,1.540862215,0.116666667,0.913894325,1.236127237,1,0,0,-0.173216516,0,0,1,0,10,
15,0,1.540862215,0.116666667,0.704500978,1.236027391,1,0,0,-0.200468053,0,0,1,0,10,
1,0,1.540862215,0.116666667,0.949119374,1.236224006,1,0,0,-0.091461902,0,0,1,0,10,
22,0,1.540862215,0.116666667,1,1.236127237,1,0,0,-0.282222667,0,0,1,0,10,
9,0,1.540862215,0.116666667,0.657534247,1.236027391,1,0,0,-0.200468053,0,1,0,0,10,
18,0,1.540862215,0.116666667,0.716242661,1.236224006,1,0,0,-0.11871344,0,0,1,0,10,
28,0,1.540862215,0.172222222,0.786692759,1.236027391,1,0,0,0.26280809,0,0,1,0,10,
14,0,1.540862215,0.116666667,0.786692759,1.236224006,1,0,0,0.044795787,0,0,1,0,10,
19,0,1.540862215,0.116666667,0.706457926,1.236127237,1,0,0,-0.227719591,0,0,1,0,10,
11,0,1.540862215,0.116666667,0.647749511,1.236127237,1,0,0,-0.145964978,0,1,0,0,10,
7,0,1.540862215,0.116666667,0.782778865,1.236127237,1,0,0,-0.173216516,0,0,1,0,10,
4,0,1.540862215,0.083333333,0.69667319,1.236224006,1,0,0,0.562575006,0,0,1,0,10,
8,0,1.540862215,0.172222222,0.702544031,1.236027391,1,0,0,0.644329619,0,0,1,0,10,
4,0,1.540862215,0.116666667,0.702544031,1.236127237,1,0,0,0.317311165,0,0,1,0,10,
2,0,-1.20795194,0.022222222,0.624266145,-0.048030393,0,0,1,0.429527635,0,1,0,1,10,
8,0,0.471878933,0.055555556,0.608610568,0.344663851,1,0,0,2.637893826,0,1,0,0,10,
9,0,0.26826307,0.077777778,0.743639922,0.306085536,1,0,0,2.292165998,0,0,1,0,10,
1,0,0.420974967,0.166666667,0.739726027,0.498948886,1,0,0,2.258639425,0,0,1,0,10,
3,1,-0.037160725,0.077777778,0.753424658,0.00766757,1,0,0,56.90306338,0,0,1,1,10,
3,1,-0.037160725,0.077777778,0.753424658,0.00766757,1,0,0,-27.84774881,0,0,1,1,10,
2,0,0.217359104,0.077777778,0.82778865,0.025293345,1,0,0,5.726760065,0,0,1,1,10,
12,0,-1.462471769,0.066666667,1,-1.54960961,0,1,0,0.354775166,0,0,1,0,10,
5,0,-0.444392452,0.077777778,1,-1.521961839,1,0,0,-0.627776794,0,0,1,1,10,
1,0,0.675494796,0,0.919765166,0.996570328,0,0,1,2.029238148,0,0,1,0,10,
1,0,0.675494796,0.016666667,0.634050881,0.841477075,0,0,1,-3.254622767,0,1,0,0,9,
6,0,-0.546200384,0.072222222,0.718199609,-0.620469022,1,0,0,-0.433885054,0,0,1,0,9,
1,0,0.420974967,0.055555556,0.614481409,0.263013306,1,0,0,1.759906772,0,1,0,0,9,
3,0,-1.004336076,0.016666667,0.859099804,-0.702759038,0,0,1,0.265750907,0,0,1,0,9,
3,0,0.166455138,0.077777778,0.888454012,0.286315296,1,0,0,-12.70305944,0,0,1,0,9,
4,0,0.420974967,0.088888889,0.776908023,0.59746067,1,0,0,2.95686514,0,0,1,1,9,
2,1,0.420974967,0.088888889,0.818003914,0.59746067,1,0,0,1.261174119,0,0,1,0,9,
7,1,0.420974967,0.088888889,0.708414873,0.59746067,1,0,0,-0.634009963,0,0,1,0,9,
10,0,0.777302728,0.127777778,0.825831703,0.819126415,1,0,0,1.223245023,0,0,1,0,9,
2,0,0.726398762,0.127777778,0.956947162,0.819002972,1,0,0,1.019932128,0,0,1,0,9,
5,1,0.420974967,0.088888889,0.73776908,0.597484861,1,0,0,1.36092065,0,0,1,1,9,
3,0,0.420974967,0.088888889,0.794520548,0.59746067,1,0,0,2.857118609,0,0,1,0,9,
2,1,0.420974967,0.066666667,0.818003914,0.597484861,1,0,0,-5.222350371,0,0,1,0,9,
1,0,0.26826307,0.016666667,0.679060665,0.127794527,0,0,1,4.483560812,0,0,1,0,9,
3,0,0.217359104,0.05,0.645792564,0.374493304,1,0,0,2.828972605,0,1,0,1,9,
3,0,0.217359104,0.088888889,0.645792564,0.374408265,1,0,0,5.340388404,0,1,0,1,9,
3,0,0.777302728,0.061111111,0.761252446,0.955517047,1,0,0,0.737054083,0,0,1,0,9,
4,0,0.777302728,0.061111111,0.557729941,0.955575737,1,0,0,1.061181376,0,1,0,0,9,
4,0,0.777302728,0.105555556,0.557729941,0.955575737,1,0,0,-2.612261277,0,1,0,0,9,
1,0,0.420974967,0,0.718199609,0.491634771,0,0,1,-5.12260384,0,0,1,0,9,
5,0,0.777302728,0.083333333,0.604696673,0.955517047,1,0,0,0.791075299,0,1,0,0,9,
1,0,0.777302728,0.061111111,0.594911937,0.955517047,1,0,0,1.007160161,0,1,0,0,9,
1,0,0.777302728,0.083333333,0.594911937,0.955517047,1,0,0,0.629011652,0,1,0,0,9,
1,0,-1.20795194,0.016666667,0.97260274,-0.878528571,0,0,1,-0.022379459,0,0,1,0,9,
11,0,0.370071001,0.077777778,0.385518591,0.186360378,1,0,0,-5.827225779,0,1,0,0,8,
2,0,-0.138968657,0.061111111,0.810176125,0.112659506,1,0,0,-6.237790503,0,0,1,0,8,
1,0,-1.818799529,0.105555556,0.232876712,-1.482200156,1,0,0,0.100572532,1,0,0,0,8,
7,0,-0.189872623,0.055555556,0.657534247,-0.012298824,1,0,0,-5.228921484,0,1,0,0,8,
9,0,-0.800720213,0.05,1,-0.79513377,1,0,0,2.745636625,0,0,1,0,8,
1,0,-1.157047974,0.088888889,0.287671233,-1.182614242,1,0,0,1.500876129,1,0,0,0,8,
2,0,0.675494796,0.022222222,0.649706458,0.650128805,0,0,1,0.661650617,0,1,0,0,8,
30,0,-2.582359017,0.183333333,0.387475538,-2.460326191,1,0,0,0.851347483,0,1,0,0,8,
3,0,0.675494796,0.022222222,0.726027397,0.650019705,0,0,1,-0.270795427,0,0,1,0,8,
1,0,-0.59710435,0.011111111,0.686888454,-0.541066316,0,0,1,-1.029814653,0,0,1,0,8,
9,0,-0.902528145,0.055555556,0.66927593,-0.449713784,1,0,0,0.202676644,0,0,1,0,7,
1,0,0.675494796,0.016666667,0.919765166,0.582977946,0,0,1,-2.81948128,0,0,1,0,7,
4,1,0.319167035,0.061111111,0.755381605,0.126241162,1,0,0,3.373788956,0,0,1,0,7,
1,0,-0.291680555,0.077777778,0.66927593,-0.404127736,1,0,0,-0.380606288,0,0,1,0,7,
10,1,0.726398762,0.088888889,1,0.630776347,1,0,0,1.48238704,0,0,1,0,7,
11,1,0.726398762,0.088888889,0.749510763,0.630867691,1,0,0,-2.910934617,0,0,1,0,7,
13,0,0.879110659,0.116666667,0.71037182,0.733125836,1,0,0,0.460636955,0,0,1,0,7,
3,0,-1.767895564,0.011111111,1,-1.213556759,0,0,1,1.243560585,0,0,1,0,7,
2,0,-0.393488486,0.055555556,0.557729941,-0.264424325,1,0,0,-2.84328352,0,1,0,0,6,
2,0,0.726398762,0.088888889,0.657534247,0.467845239,1,0,0,0.962125264,0,1,0,1,6,
3,0,0.726398762,0.088888889,0.733855186,0.467776687,1,0,0,1.540193904,0,0,1,1,6,
13,0,0.726398762,0.088888889,0.651663405,0.467776687,1,0,0,1.713614495,0,1,0,0,6,
1,0,-1.157047974,0.094444444,0.334637965,-1.182569981,1,0,0,0.085510261,0,1,0,0,6,
2,0,-0.138968657,0.083333333,0.810176125,0.11260047,1,0,0,15.8201127,0,0,1,0,6,
13,0,0.879110659,0.1,0.71037182,0.733360903,1,0,0,-2.500801774,0,0,1,0,6,
2,0,-0.34258452,0.105555556,0.821917808,-0.616335224,1,0,0,1.882230021,0,0,1,0,6,
4,0,0.471878933,0.05,0.794520548,0.380045916,1,0,0,2.370934653,0,0,1,0,6,
8,0,0.471878933,0.05,0.716242661,0.380007073,1,0,0,1.748029917,0,0,1,0,6,
1,0,0.471878933,0.05,0.718199609,0.380007073,1,0,0,2.281948262,0,0,1,0,6,
2,0,0.471878933,0.05,0.745596869,0.380045916,1,0,0,2.459921044,0,0,1,1,6,
6,0,0.930014625,0.061111111,0.655577299,0.76896609,1,0,0,1.067534546,0,1,0,0,6,
1,1,-0.189872623,0,0.491193738,-0.371096845,0,0,1,-2.796226135,0,1,0,1,6,
1,0,-0.189872623,0.005555556,0.819960861,-0.158477178,0,0,1,-3.680842625,0,0,1,0,6,
3,0,1.082726523,0.088888889,0.733855186,1.071234635,1,0,0,0.567922922,0,0,1,0,6,
10,0,1.082726523,0.088888889,0.727984344,1.071082624,1,0,0,0.994530544,0,0,1,0,6,
1,0,-0.902528145,0.027777778,0.628180039,-0.206557539,0,0,1,-0.076478786,0,1,0,0,6,
2,0,0.522782899,0.094444444,0.75146771,0.511310137,1,0,0,-4.125018217,0,0,1,0,6,
1,0,-0.800720213,0,0.657534247,-0.618772602,0,0,1,2.745636625,0,1,0,0,5,
23,0,-0.648008315,0.133333333,0.673189824,-0.643405119,1,0,0,3.392683918,0,0,1,0,5,
9,0,-0.138968657,0.072222222,0.763209393,0.084052595,1,0,0,15.8201127,0,0,1,0,5,
10,0,-0.138968657,0.072222222,0.700587084,0.084039762,1,0,0,15.8201127,0,0,1,0,5,
10,0,0.675494796,0.094444444,0.694716243,0.841477075,1,0,0,0.16434606,0,0,1,0,5,
15,0,0.675494796,0.094444444,0.84148728,0.841477075,1,0,0,0.475161408,0,0,1,0,5,
4,0,0.675494796,0.094444444,0.731898239,0.841477075,1,0,0,0.661650617,0,0,1,0,5,
17,0,0.675494796,0.094444444,0.590998043,0.841477075,1,0,0,0.288672199,0,1,0,0,5,
3,0,0.675494796,0.094444444,0.630136986,0.841511773,1,0,0,1.407607452,0,1,0,0,5,
11,0,0.675494796,0.094444444,0.698630137,0.841477075,1,0,0,0.226509129,0,0,1,0,5,
12,0,0.675494796,0.094444444,0.657534247,0.841511773,1,0,0,0.10218299,0,1,0,0,5,
14,0,0.675494796,0.094444444,0.555772994,0.841477075,1,0,0,0.288672199,0,1,0,0,5,
13,0,0.675494796,0.094444444,0.655577299,0.841477075,1,0,0,0.288672199,0,1,0,0,5,
16,0,0.675494796,0.094444444,0.649706458,0.841477075,1,0,0,0.040019921,0,1,0,0,5,
2,0,0.675494796,0.094444444,0.782778865,0.841497511,1,0,0,0.599487547,0,0,1,0,5,
18,0,0.675494796,0.094444444,0.688845401,0.841477075,1,0,0,0.288672199,0,0,1,0,5,
9,0,0.675494796,0.094444444,0.5518591,0.841497511,1,0,0,0.288672199,0,1,0,0,5,
6,0,0.675494796,0.094444444,0.692759295,0.841511773,1,0,0,0.412998338,0,0,1,0,5,
8,0,0.675494796,0.094444444,0.761252446,0.841497511,1,0,0,0.350835269,0,0,1,0,5,
7,0,0.675494796,0.094444444,0.632093933,0.841497511,1,0,0,0.226509129,0,1,0,0,5,
5,0,0.675494796,0.094444444,0.62035225,0.841477075,1,0,0,0.599487547,0,1,0,0,5,
1,0,0.675494796,0.066666667,0.632093933,0.841497511,1,0,0,-3.005970489,0,1,0,0,5,
6,0,0.115551172,0.05,0.949119374,0.022674695,1,0,0,-8.850885262,0,0,1,0,5,
2,0,0.064647206,0.072222222,0.886497065,0.198495207,1,0,0,-10.62383505,0,0,1,0,4,
14,0,0.064647206,0.072222222,0.774951076,0.198432624,1,0,0,-9.974305935,0,0,1,0,4,
4,1,0.064647206,0.072222222,1,0.198566124,1,0,0,-17.1191262,0,0,1,0,4,
3,1,0.064647206,0.072222222,0.802348337,0.198432624,1,0,0,-13.87148063,0,0,1,0,4,
2,0,0.115551172,0.088888889,0.706457926,0.262150027,1,0,0,7.865209352,0,0,1,0,4,
6,0,0.217359104,0.077777778,0.681017613,-0.042948617,1,0,0,2.056229282,0,0,1,0,4,
3,0,0.115551172,0.088888889,0.72407045,0.262150027,1,0,0,-0.492837955,0,0,1,0,4,
9,0,0.115551172,0.088888889,0.816046967,0.262150027,1,0,0,4.594669101,0,0,1,0,4,
4,0,0.115551172,0.088888889,0.645792564,0.262229338,1,0,0,-0.492837955,0,1,0,0,4,
1,1,0.115551172,0.088888889,0.489236791,0.262193706,1,0,0,9.318782796,0,1,0,0,4,
4,0,-1.615183666,0.05,0.726027397,-1.493143239,1,0,0,0.399224806,0,0,1,0,4,
1,0,0.471878933,0,0.720156556,0.380007073,0,0,1,-0.031697902,0,0,1,0,4,
1,0,-1.920607461,0,0.761252446,-2.331386888,0,0,1,0.160831412,0,0,1,0,4,
3,0,-0.495296418,0.066666667,0.630136986,-0.2632197,1,0,0,-0.817595526,0,1,0,0,4,
2,0,0.01374324,0.055555556,0.624266145,0.169070331,1,0,0,75.29078894,0,1,0,0,4,
4,0,0.064647206,0.094444444,0.769080235,0.317176309,1,0,0,11.46015487,0,0,1,0,4,
5,0,0.319167035,0.055555556,0.516634051,0.251378466,1,0,0,-6.230353032,0,1,0,0,4,
7,0,-0.393488486,0.094444444,0.373776908,-0.566049387,1,0,0,1.74544783,0,1,0,0,3,
9,0,-2.378743154,0.05,0.604696673,-1.322717403,1,0,0,0.518212315,0,1,0,0,3,
1,0,-3.549534368,0.1,0.11741683,-1.878540064,1,0,0,0.619372681,1,0,0,0,3,
2,0,-3.549534368,0.1,0.706457926,-1.878486806,1,0,0,0.619372681,0,0,1,0,3,
1,0,0.675494796,0.1,0.727984344,0.826803235,1,0,0,0.599487547,0,0,1,0,3,
7,0,0.675494796,0.1,0.726027397,0.826803235,1,0,0,1.283281312,0,0,1,0,3,
13,0,0.675494796,0.1,0.829745597,0.826861999,1,0,0,0.599487547,0,0,1,0,3,
3,0,-0.138968657,0.066666667,0.804305284,0.002325287,1,0,0,-5.33130133,0,0,1,0,3,
2,0,0.675494796,0.1,0.73776908,0.826741241,1,0,0,1.345444382,0,0,1,0,3,
14,0,0.675494796,0.1,0.690802348,0.826741241,1,0,0,1.283281312,0,0,1,0,3,
17,0,0.675494796,0.1,0.733855186,0.826861999,1,0,0,0.972465965,0,0,1,0,3,
4,0,0.675494796,0.1,0.727984344,0.826861999,1,0,0,1.096792104,0,0,1,0,3,
8,0,-0.138968657,0.066666667,0.835616438,0.002439529,1,0,0,1.920612052,0,0,1,0,3,
3,0,0.675494796,0.1,0.75146771,0.826935626,1,0,0,1.345444382,0,0,1,0,3,
15,0,0.675494796,0.1,0.706457926,0.826741241,1,0,0,1.407607452,0,0,1,0,3,
1,0,-1.004336076,0.072222222,0.561643836,-0.81925394,1,0,0,-0.277774468,0,1,0,0,2,
2,0,-0.138968657,0.066666667,0.818003914,0.002379253,1,0,0,15.8201127,0,0,1,0,2,
3,0,-0.189872623,0.061111111,0.802348337,0.048589764,1,0,0,-4.786613239,0,0,1,1,2,
2,1,-0.189872623,0.061111111,0.888454012,0.0485949,1,0,0,-3.459688503,0,0,1,0,2,
1,0,-0.138968657,0,0.818003914,0.002325287,0,0,1,-2.309670755,0,0,1,0,2,
3,0,-0.189872623,0.055555556,0.802348337,0.0485949,1,0,0,-5.671229729,0,0,1,1,2,
4,0,-1.360663837,0.016666667,0.904109589,-1.131648368,0,0,1,0.350459647,0,0,1,0,2,
7,0,-0.495296418,0.066666667,0.763209393,-0.247654458,1,0,0,0.793214755,0,0,1,0,1,
9,0,-0.495296418,0.066666667,0.812133072,-0.247654458,1,0,0,-0.139359618,0,0,1,0,1,
6,0,0.930014625,0.061111111,0.73776908,0.91883758,1,0,0,-0.648193512,0,0,1,0,1,
4,0,0.930014625,0.061111111,0.904109589,0.918974479,1,0,0,0.029067563,0,0,1,0,1,
5,0,0.930014625,0.061111111,0.712328767,0.91883758,1,0,0,-0.15153539,0,0,1,0,1,
6,0,-1.004336076,0.2,0.26223092,-1.144880759,1,0,0,2.188994539,1,0,0,0,1,
11,0,-0.95343211,0.2,0.203522505,-1.144611721,1,0,0,2.305865598,1,0,0,0,1,
12,0,-1.004336076,0.2,0.342465753,-1.144880759,1,0,0,2.188994539,0,1,0,0,1,
4,0,-1.004336076,0.2,0.27592955,-1.144880759,1,0,0,2.188994539,1,0,0,0,1,
3,0,-1.004336076,0.2,0.401174168,-1.144880759,1,0,0,2.188994539,0,1,0,0,1,
5,0,-0.95343211,0.2,0.283757339,-1.144611721,1,0,0,2.305865598,1,0,0,0,1,
14,0,-1.004336076,0.2,0.217221135,-1.144768223,1,0,0,2.188994539,1,0,0,0,1,
2,0,0.573686864,0.061111111,0.727984344,0.216914698,1,0,0,0.486289947,0,0,1,0,1,
1,0,0.01374324,0,0.626223092,0.169070331,0,0,1,-159.9567483,0,1,0,0,1,
5,0,0.166455138,0.05,0.870841487,0.262037911,1,0,0,6.469005028,0,0,1,0,1,
2,1,0.980918591,0.061111111,0.943248532,0.761453767,0,1,0,0.41282825,0,0,1,0,1,
3,1,0.930014625,0.122222222,0.835616438,0.91883758,1,0,0,0.525725686,0,0,1,0,1,
1,0,0.01374324,0.055555556,0.667318982,0.234556638,1,0,0,8.077206859,0,0,1,0,1,
7,0,0.930014625,0.122222222,0.778864971,0.918692417,1,0,0,0.841780854,0,0,1,0,1,
7,0,0.930014625,0.127777778,0.778864971,0.91883758,1,0,0,0.570876424,0,0,1,0,1,
3,0,0.777302728,0.077777778,0.720156556,0.880779537,1,0,0,0.629011652,0,0,1,0,1,
2,0,1.031822557,0.072222222,0.720156556,1.007027203,1,0,0,0.799419856,0,0,1,0,1,
5,0,0.930014625,0.122222222,0.712328767,0.918692417,1,0,0,1.112685284,0,0,1,0,1,
3,1,-0.291680555,0.055555556,0.563600783,-0.217374963,1,0,0,-3.691741762,0,1,0,0,1,
4,0,-0.749816247,0.105555556,0.823874755,-1.011139176,0,1,0,0.467961598,0,0,1,0,1,
20,0,-0.648008315,0.133333333,0.904109589,-0.643770965,1,0,0,1.837483246,0,0,1,0,1,
1,0,-0.393488486,0,0.700587084,-0.110295002,0,0,1,-2.41642479,0,0,1,0,1,
1,0,-0.444392452,0.05,0.632093933,-0.019608757,1,0,0,-0.627776794,0,1,0,0,1,
2,0,0.930014625,0.122222222,0.796477495,0.918692417,1,0,0,0.074218302,0,0,1,0,1,
10,0,1.082726523,0.066666667,0.727984344,1.071082624,1,0,0,1.1884431,0,0,1,0,1,
8,0,0.930014625,0.122222222,0.761252446,0.918692417,1,0,0,0.074218302,0,0,1,0,1,
3,1,0.930014625,0.122222222,0.66927593,0.918692417,1,0,0,0.616027162,0,0,1,0,1,
5,0,0.930014625,0.122222222,0.502935421,0.918692417,1,0,0,-0.016083175,0,1,0,0,1,
4,0,0.930014625,0.122222222,0.747553816,0.918974479,1,0,0,0.074218302,0,0,1,0,1,
4,0,0.930014625,0.127777778,0.747553816,0.918974479,1,0,0,-0.196686128,0,0,1,0,1,
1,0,0.930014625,0.122222222,0.915851272,0.918692417,1,0,0,1.112685284,0,0,1,0,1,
2,0,1.082726523,0.066666667,0.544031311,1.071082624,1,0,0,-1.991722811,0,1,0,0,1,
9,0,0.930014625,0.127777778,0.739726027,0.91883758,1,0,0,0.345122732,0,0,1,0,1,
3,0,0.01374324,0.088888889,0.616438356,0.208822598,1,0,0,87.51144023,0,1,0,0,1,
3,0,0.01374324,0.077777778,0.616438356,0.208851655,1,0,0,60.01497483,0,1,0,0,1,
9,0,0.930014625,0.122222222,0.796477495,0.918692417,1,0,0,0.39027347,0,0,1,0,1,
9,0,0.930014625,0.077777778,0.796477495,0.918692417,1,0,0,-0.512741297,0,0,1,0,1,
3,0,0.522782899,0.088888889,0.806262231,0.419985526,1,0,0,1.336857476,0,0,1,0,1,
6,0,-0.037160725,0.061111111,0.85518591,0.100670966,1,0,0,-32.36779213,0,0,1,0,1,
14,0,0.930014625,0.122222222,0.702544031,0.918692417,1,0,0,0.254821255,0,0,1,0,1,
6,0,0.777302728,0.077777778,0.735812133,0.88082734,1,0,0,0.574990437,0,0,1,0,1,
15,0,0.930014625,0.122222222,0.720156556,0.918974479,1,0,0,0.029067563,0,0,1,0,1,
1,1,0.980918591,0,1,0.761585108,0,0,1,0.712482011,0,0,1,0,1,
20,0,-0.749816247,0.122222222,0.285714286,-1.011218361,0,1,0,1.195983068,1,0,0,0,1,
10,0,0.930014625,0.122222222,0.739726027,0.918692417,1,0,0,0.435424209,0,0,1,0,1,
10,0,0.930014625,0.077777778,0.735812133,0.918692417,1,0,0,-0.42243982,0,0,1,0,1,
6,0,0.930014625,0.122222222,0.73776908,0.918692417,1,0,0,0.661177901,0,0,1,0,1,
16,0,-1.157047974,0.105555556,0.495107632,-1.771165885,0,1,0,0.085510261,0,1,0,0,1,
2,0,0.930014625,0.122222222,0.962818004,0.919130985,1,0,0,0.39027347,0,0,1,0,1,
2,0,0.930014625,0.127777778,0.962818004,0.918692417,1,0,0,0.11936904,0,0,1,0,1,
1,0,0.777302728,0.077777778,0.700587084,0.880779537,1,0,0,1.169223807,0,0,1,0,1,
2,0,0.777302728,0.177777778,0.700587084,0.880779537,1,0,0,1.439329885,0,0,1,0,1,
6,1,0.930014625,0.122222222,0.761252446,0.918692417,1,0,0,0.299971994,0,0,1,0,1,
6,1,0.930014625,0.127777778,0.761252446,0.91883758,1,0,0,0.074218302,0,0,1,0,1,
2,0,-0.495296418,0.061111111,0.671232877,-0.25424286,1,0,0,-1.495831434,0,0,1,0,1,
1,1,-0.546200384,0,0.727984344,-0.159157136,0,0,1,0.104263201,0,0,1,0,1,
1,1,0.777302728,0,0.739726027,0.88082734,0,0,1,-2.828346139,0,0,1,0,1,
11,1,0.726398762,0.111111111,0.655577299,0.792118495,1,0,0,0.615284081,0,1,0,0,1,
11,1,0.420974967,0.111111111,0.647749511,0.317313537,1,0,0,-5.02285731,0,1,0,0,1,
8,1,0.930014625,0.122222222,0.684931507,0.919130985,1,0,0,0.886931593,0,0,1,0,1,
8,1,-3.549534368,0.127777778,0.684931507,-4.540078523,1,0,0,-0.149575716,0,0,1,0,1,
1,0,-0.546200384,0.061111111,0.639921722,-0.208813813,1,0,0,-1.202668275,0,1,0,0,1,
1,1,0.930014625,0.122222222,0.927592955,0.918692417,1,0,0,0.706328639,0,0,1,0,1,
10,1,0.726398762,0.111111111,0.673189824,0.792097087,1,0,0,0.268442898,0,0,1,0,1,
10,1,0.726398762,0.144444444,0.673189824,0.792097087,1,0,0,1.48238704,0,0,1,0,1,
9,0,1.031822557,0.072222222,0.771037182,1.00695041,1,0,0,0.88081147,0,0,1,0,1,
11,0,0.930014625,0.122222222,0.851272016,0.91883758,1,0,0,1.383589715,0,0,1,0,1,
24,0,-0.648008315,0.133333333,0.825831703,-0.643249145,1,0,0,0.476682658,0,0,1,0,1,
